Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min,TD targets/Mean,TD targets/Stdev,TD targets/Max,TD targets/Min,actions/Mean,actions/Stdev,actions/Max,actions/Min
103,56.0,0.0,1957.0,103.0,19.0,1957.0,0.5,0.16000000000000003,0.16000000000000003,0.0,1892.5364391803741,,,,0.9761776460541619,0.4017237883652148,2.2045369148254395,0.38275808095932007,0.0001,0.0,0.0001,0.0001,29.321434,16.684975,76.00201,3.8133945,0.16000000000000006,2.7755575615628914e-17,0.16000000000000003,0.16000000000000003,,,,,,,,,,,,,,,,,,,,,3.4762468,0.5245111,4.4040294,2.7237468,3.603623286430041,1.0145651769284796,5.034502983093262,0.11199999999999999,0.7419914159229396,0.20244787297112038,0.9874572130909206,0.3364073144412225
104,75.0,0.0,1976.0,104.0,19.0,1976.0,0.5,0.1593,0.1593,0.0,1902.5399222373962,,,,0.7633759760194354,0.25586597075174977,1.3609777688980103,0.43964657187461853,0.0001,0.0,0.0001,0.0001,14.510851,10.120355,46.2533,4.4206643,0.1593,0.0,0.1593,0.1593,,,,,,,,,,,,,,,,,,,,,3.3998313,0.49503785,4.5407324,2.1422455,3.4904024385025103,0.9936101052021822,4.910931587219238,0.11199999999999999,0.6055579254854407,0.2973975003183272,0.9137150994212058,0.015504921566325325
105,94.0,0.0,1995.0,105.0,19.0,1995.0,0.5,0.12949999999999995,0.12949999999999995,0.0,1912.044376373291,,,,0.5171950492593977,0.2112856484999179,1.083876609802246,0.13875457644462585,0.0001,0.0,0.0001,0.0001,19.410057,10.864425,48.0189,4.1903167,0.12949999999999998,2.7755575615628914e-17,0.12949999999999995,0.12949999999999995,,,,,,,,,,,,,,,,,,,,,3.4798825,0.5278299,4.1323175,2.5329301,3.476372133230832,0.8185466477417364,4.771101951599121,0.11199999999999999,0.660148508641108,0.1887255379727037,0.9216909856735964,0.13629553488771662
106,113.0,0.0,1995.0,105.0,19.0,2014.0,0.5,0.29159999999999997,0.29159999999999997,1.0,1932.7717170715332,0.107,0.107,0.0,0.3729640973938836,0.12338948105557705,0.5689074397087097,0.16393661499023438,0.0001,0.0,0.0001,0.0001,19.71026,9.61137,34.613747,6.773624,0.29159999999999997,0.0,0.29159999999999997,0.29159999999999997,,,,,,,,,,,,,,,,,,,,,3.1222596,0.40477657,3.625374,1.8853981,3.0930545082254546,0.7686318326219701,3.8915557861328125,0.11199999999999999,0.5167153545934159,0.2883899194208095,0.9982752677233391,0.12235023124992583
107,132.0,0.0,1995.0,105.0,19.0,2033.0,0.5,0.18059999999999998,0.18059999999999998,0.0,1942.5861840248108,,,,0.2229043866197268,0.08364807817512963,0.40701985359191895,0.1040026918053627,0.0001,0.0,0.0001,0.0001,9.312349,5.325436,19.609776,1.9321897,0.1806,2.7755575615628914e-17,0.18059999999999998,0.18059999999999998,,,,,,,,,,,,,,,,,,,,,3.0828469,0.4941158,3.7399,1.7673602,3.088711928453048,0.7278072076902764,3.8228955268859863,0.11939999999999994,0.6236380503908387,0.23582332808152495,0.9693798173578732,0.06067004063496362
108,151.0,0.0,1995.0,105.0,19.0,2052.0,0.5,0.13649999999999995,0.13649999999999995,0.0,1952.8847198486328,,,,0.15856937774353558,0.04752580118976338,0.2454782873392105,0.0780528113245964,0.0001,0.0,0.0001,0.0001,9.17735,4.122926,19.328156,3.6117978,0.13649999999999993,2.7755575615628914e-17,0.13649999999999995,0.13649999999999995,,,,,,,,,,,,,,,,,,,,,3.0421722,0.60598534,3.7366073,1.2746049,3.0705648765100375,0.7147278286675846,3.7335503101348877,0.11209999999999998,0.6462438108420332,0.2111406336121925,0.9708408268099749,0.15231253328092098
109,170.0,0.0,1995.0,105.0,19.0,2071.0,0.5,0.19149999999999998,0.19149999999999998,0.0,1964.207154750824,,,,0.12209713583191235,0.03365735667561468,0.2058209478855133,0.06617613881826401,0.0001,0.0,0.0001,0.0001,9.873262,4.922329,18.677494,1.7594041,0.19149999999999998,0.0,0.19149999999999998,0.19149999999999998,,,,,,,,,,,,,,,,,,,,,2.956312,0.6612155,3.6347053,1.1580898,2.9925761898214613,0.773790561005672,3.6482114791870117,0.1251,0.6640084500598933,0.19122710627955036,0.9581817768865288,0.3318085850043604
110,189.0,0.0,1995.0,105.0,19.0,2090.0,0.5,0.1491,0.1491,0.0,1973.655193567276,,,,0.09233850923677285,0.025516909347432847,0.14366772770881653,0.0507851243019104,0.0001,0.0,0.0001,0.0001,10.902256,6.60321,28.057505,2.0514266,0.14909999999999998,2.7755575615628914e-17,0.1491,0.1491,,,,,,,,,,,,,,,,,,,,,2.918192,0.66271836,3.586785,1.142203,2.95696675937838,0.7847891592084718,3.632270574569702,0.11199999999999999,0.5710956327276262,0.22471198972890416,0.9054850348413114,0.02986680711493228
111,208.0,0.0,1995.0,105.0,19.0,2109.0,0.5,0.13339999999999996,0.13339999999999996,1.0,1994.0561075210571,0.11470000000000002,0.11470000000000002,0.0,0.11932273498839802,0.04729997719135867,0.24298375844955444,0.05584283918142319,0.0001,0.0,0.0001,0.0001,14.790292,8.581359,35.52335,3.6926255,0.13339999999999996,0.0,0.13339999999999996,0.13339999999999996,,,,,,,,,,,,,,,,,,,,,2.8644311,0.78580374,3.7654607,0.55728155,2.925758482258353,0.836409705681782,3.8377621173858643,0.1251,0.7417163687751431,0.24192877158286946,0.995127841065093,0.14004491509617611
112,227.0,0.0,1995.0,105.0,19.0,2128.0,0.5,0.1723,0.1723,0.0,2004.1648697853088,,,,0.06701234935058488,0.018081393199880672,0.1111452728509903,0.0367322638630867,0.0001,0.0,0.0001,0.0001,7.930833,2.8938746,14.003599,3.50564,0.17229999999999998,2.7755575615628914e-17,0.1723,0.1723,,,,,,,,,,,,,,,,,,,,,2.9037952,0.7996307,3.6945522,0.6210975,2.904203947472738,0.8461769621960131,3.8308017253875732,0.11939999999999994,0.6253545020178481,0.2339566943720918,0.9439951710183966,0.09948195286723216
113,246.0,0.0,1995.0,105.0,19.0,2147.0,0.5,0.2872,0.2872,0.0,2014.7334582805634,,,,0.04613615582800574,0.015615032776109733,0.08338586986064911,0.02420385554432869,0.0001,0.0,0.0001,0.0001,7.7733407,4.7382684,19.867983,2.5491796,0.28720000000000007,5.551115123125783e-17,0.2872,0.2872,,,,,,,,,,,,,,,,,,,,,2.857935,0.914531,3.7260249,0.09774816,2.8658494539441333,0.8934128140315953,3.7953991889953613,0.11199999999999999,0.48003854270747703,0.2430787589191261,0.9131729571882452,0.004575605980681852
114,265.0,0.0,1995.0,105.0,19.0,2166.0,0.5,0.1763,0.1763,0.0,2024.9287505149841,,,,0.02988521366690596,0.007811260187369936,0.04739614576101303,0.013899781741201878,0.0001,0.0,0.0001,0.0001,3.6123729,1.8232998,7.4272633,1.3841295,0.17629999999999998,2.7755575615628914e-17,0.1763,0.1763,,,,,,,,,,,,,,,,,,,,,2.8300042,0.8792057,3.6264446,0.30721557,2.8044267324392163,0.9125684630546352,3.7494304180145264,0.11209999999999998,0.6155577545762174,0.20896385017435998,0.9380136181208765,0.25523559396076145
115,284.0,0.0,1995.0,105.0,19.0,2185.0,0.5,0.1211,0.1211,0.0,2035.41561460495,,,,0.023882116087608866,0.004732878476686576,0.036715563386678696,0.013782467693090439,0.0001,0.0,0.0001,0.0001,4.304294,2.3054628,8.7051735,0.9780977,0.12110000000000003,2.7755575615628914e-17,0.1211,0.1211,,,,,,,,,,,,,,,,,,,,,2.7879984,0.9209664,3.549932,0.13611902,2.839443067498339,0.8680084007586555,3.689619302749634,0.1251,0.5209122165700025,0.3159707285730998,0.9659690917452962,0.060979403801893595
116,303.0,0.0,1995.0,105.0,19.0,2204.0,0.5,0.19979999999999998,0.19979999999999998,1.0,2055.115069627762,0.10119999999999996,0.10119999999999996,0.0,0.095967262569401,0.02765709185324636,0.14277343451976776,0.05185531824827194,0.0001,0.0,0.0001,0.0001,8.229664,6.2547116,20.73087,1.4328322,0.19979999999999995,2.7755575615628914e-17,0.19979999999999998,0.19979999999999998,,,,,,,,,,,,,,,,,,,,,2.596539,1.137143,3.6235273,-0.27504015,2.6138448121933866,1.1328582418753745,3.7091596126556396,-0.05437757819890976,0.6046888647117251,0.23308162423726342,0.9930703737847564,0.13634812279817643
117,322.0,0.0,1995.0,105.0,19.0,2223.0,0.5,0.15600000000000003,0.15600000000000003,0.0,2064.3935058116913,,,,0.0683059711009264,0.0161489839467104,0.09717649221420288,0.03965093940496445,0.0001,0.0,0.0001,0.0001,10.733742,5.647804,20.752522,2.6577382,0.15600000000000006,2.7755575615628914e-17,0.15600000000000003,0.15600000000000003,,,,,,,,,,,,,,,,,,,,,2.5846436,1.0580027,3.4859924,0.04860149,2.644726529223724,1.0572271454735327,3.664027690887451,-0.12246742844581604,0.6761759422654224,0.20806993230168705,0.9389660067261298,0.2653464020700077
118,341.0,0.0,1995.0,105.0,19.0,2242.0,0.5,0.18320000000000003,0.18320000000000003,0.0,2074.1432530879974,,,,0.05332295410335064,0.014612101029999838,0.08816983550786972,0.027997884899377823,0.0001,0.0,0.0001,0.0001,9.818554,4.999404,23.024345,2.4276102,0.18320000000000006,2.7755575615628914e-17,0.18320000000000003,0.18320000000000003,,,,,,,,,,,,,,,,,,,,,2.5453062,1.0910629,3.5297942,0.0015969949,2.5120938024767088,1.1438571337689216,3.6258232593536377,-0.15176494419574738,0.735318940834823,0.1880749198316202,0.9852602024904056,0.1305981372974232
119,360.0,0.0,1995.0,105.0,19.0,2261.0,0.5,0.11580000000000001,0.11580000000000001,0.0,2084.0036075115204,,,,0.031419741817646556,0.009712592110945033,0.050024084746837616,0.017018867656588554,0.0001,0.0,0.0001,0.0001,5.2677674,4.339541,15.585307,1.383823,0.11580000000000003,1.3877787807814457e-17,0.11580000000000001,0.11580000000000001,,,,,,,,,,,,,,,,,,,,,2.4814937,1.1748422,3.5618966,-0.3528294,2.5712796371786606,1.1041407367885168,3.5211336612701416,-0.1616949588060379,0.6803073372712617,0.1981174670555245,0.9981672122522556,0.2621874600482177
120,379.0,0.0,1995.0,105.0,19.0,2280.0,0.5,0.12270000000000003,0.12270000000000003,0.0,2093.6639783382416,,,,0.023060688076333866,0.007543961436192153,0.03777829930186272,0.01361146941781044,0.0001,0.0,0.0001,0.0001,5.854987,3.0153544,10.783648,1.669498,0.12270000000000003,0.0,0.12270000000000003,0.12270000000000003,,,,,,,,,,,,,,,,,,,,,2.47096,1.17308,3.4169354,-0.09002903,2.4597223540751147,1.1698984251512248,3.477473258972168,-0.18627572059631348,0.6303063399785868,0.25863585048032683,0.9319081983222499,0.1323761434487103
121,398.0,0.0,1995.0,105.0,19.0,2299.0,0.5,0.5163,0.5163,1.0,2113.2155573368073,0.132,0.132,0.0,0.10049503607054551,0.04656999276608316,0.2329409420490265,0.05958876758813858,0.0001,0.0,0.0001,0.0001,14.256721,10.285045,41.741524,2.4029243,0.5162999999999999,1.1102230246251565e-16,0.5163,0.5163,,,,,,,,,,,,,,,,,,,,,2.2759125,1.1866456,3.3608518,-0.30830547,2.1946535610861257,1.2696338847386186,3.3858869075775146,-0.3273398280143738,0.3157047009690891,0.24572440822237235,0.8298363716598003,0.021430315772384217
122,417.0,0.0,1995.0,105.0,19.0,2318.0,0.5,0.6575,0.6575,0.0,2122.9308671951294,,,,0.046762121841311455,0.013416568373692836,0.07761715352535248,0.029607370495796204,0.0001,0.0,0.0001,0.0001,7.6544166,3.2720318,15.888137,3.403764,0.6575000000000001,1.1102230246251565e-16,0.6575,0.6575,,,,,,,,,,,,,,,,,,,,,2.23685,1.2451022,3.4653335,-0.3112188,2.227496616975192,1.2610061395092522,3.3842244148254395,-0.34931081533432007,0.25049533906451105,0.1884537108004081,0.7127882902046883,0.002982842401812511
123,436.0,0.0,1995.0,105.0,19.0,2337.0,0.5,0.6159,0.6159,0.0,2132.9525549411774,,,,0.05155452692674266,0.028520568278520852,0.12716081738471985,0.01642332226037979,0.0001,0.0,0.0001,0.0001,10.78045,7.4911094,27.004202,2.202116,0.6159,0.0,0.6159,0.6159,,,,,,,,,,,,,,,,,,,,,2.1738696,1.2776699,3.3719947,-0.47963253,2.156849733774819,1.2583644373500857,3.3883142471313477,-0.33773279190063477,0.27778695234446654,0.18705793707216292,0.784637115734031,0.0050710979054044165
124,455.0,0.0,1995.0,105.0,19.0,2356.0,0.5,0.5358,0.5358,0.0,2143.4182436466217,,,,0.04652306530624628,0.03373263836130475,0.13696236908435822,0.016291417181491852,0.0001,0.0,0.0001,0.0001,10.353817,8.640001,30.510458,2.1574984,0.5358,0.0,0.5358,0.5358,,,,,,,,,,,,,,,,,,,,,2.1487,1.2561762,3.384157,-0.24199486,2.074958481631759,1.3028040558976886,3.3827860355377197,-0.3082728385925293,0.27314172820223037,0.2081726575783639,0.7661706081421802,0.005211171684580388
125,474.0,0.0,1995.0,105.0,19.0,2375.0,0.5,0.5076,0.5076,0.0,2152.9768528938293,,,,0.017780761182722118,0.005563032359457297,0.02898053452372551,0.00866798684000969,0.0001,0.0,0.0001,0.0001,4.508541,2.228915,10.80069,1.1928381,0.5076,0.0,0.5076,0.5076,,,,,,,,,,,,,,,,,,,,,2.0875318,1.2949936,3.385015,-0.35587034,2.1104338810704024,1.2941719109353376,3.3800852298736572,-0.32595542073249817,0.2608681843349861,0.2150584815205442,0.8998041420401919,0.015523836132371653
126,493.0,0.0,1995.0,105.0,19.0,2394.0,0.5,0.55,0.55,1.0,2173.748234987259,0.2792,0.2792,0.0,0.055623013319240674,0.021732812822131416,0.12174627929925919,0.02962762862443924,0.0001,0.0,0.0001,0.0001,9.990282,4.93123,23.502869,3.7631152,0.5500000000000002,1.1102230246251565e-16,0.55,0.55,,,,,,,,,,,,,,,,,,,,,2.0448546,1.314973,3.4830174,-0.046631217,2.0902761819025857,1.3287885841388283,3.495844841003418,-0.2824351191520691,0.2911845515565583,0.1892385043761858,0.6977275502956126,0.013003666536067899
127,512.0,0.0,1995.0,105.0,19.0,2413.0,0.5,0.6632000000000001,0.6632000000000001,0.0,2183.8488326072693,,,,0.030366607734726533,0.01029849882633918,0.06035519018769264,0.019586114212870598,0.0001,0.0,0.0001,0.0001,6.6521688,3.43823,15.96789,0.7898509,0.6632000000000001,0.0,0.6632000000000001,0.6632000000000001,,,,,,,,,,,,,,,,,,,,,1.9884057,1.3437726,3.4819295,-0.23612188,2.019928731630843,1.343080257865554,3.4858410358428955,-0.2732856869697571,0.2916903003989667,0.23048411587374523,0.7679342702749686,0.010925437228041922
128,531.0,0.0,1995.0,105.0,19.0,2432.0,0.5,0.3984,0.3984,0.0,2194.7069556713104,,,,0.030726981866690848,0.009249106548291457,0.05044475942850113,0.012061858549714088,0.0001,0.0,0.0001,0.0001,9.811953,3.1510866,15.392168,4.2066607,0.3983999999999999,5.551115123125783e-17,0.3984,0.3984,,,,,,,,,,,,,,,,,,,,,1.9832121,1.3473201,3.51498,-0.1952266,1.9710046025955446,1.3375013485186409,3.4685213565826416,-0.26588648557662964,0.3000433644496866,0.21855781473863053,0.8240689518160187,0.0007670214294639099
129,550.0,0.0,1995.0,105.0,19.0,2451.0,0.5,0.32280000000000003,0.32280000000000003,0.0,2205.0901317596436,,,,0.01876761459021105,0.015265881011897095,0.051515303552150726,0.005289697088301182,0.0001,0.0,0.0001,0.0001,6.025873,4.761519,15.635065,1.0508037,0.32280000000000003,0.0,0.32280000000000003,0.32280000000000003,,,,,,,,,,,,,,,,,,,,,1.9593658,1.3258388,3.4825094,-0.24954192,1.8954120918420092,1.3260890985918365,3.4518373012542725,-0.25002121925354004,0.3527563530075686,0.2652789676282729,0.9754908508333402,0.056389692538160396
130,569.0,0.0,1995.0,105.0,19.0,2470.0,0.5,0.5589,0.5589,0.0,2215.895989894867,,,,0.008159489500232868,0.0024569068698461747,0.013220200315117836,0.0040250238962471485,0.0001,0.0,0.0001,0.0001,2.711608,1.6459576,7.011747,0.44240043,0.5588999999999998,1.1102230246251565e-16,0.5589,0.5589,,,,,,,,,,,,,,,,,,,,,1.9063321,1.3182485,3.430098,-0.19806148,1.8769796373705896,1.3260003672321863,3.439608097076416,-0.2237187772989273,0.31026080659033467,0.18257309475831346,0.6377811055518109,0.06372646375127841
131,588.0,0.0,1995.0,105.0,19.0,2489.0,0.5,0.45899999999999996,0.45899999999999996,1.0,2235.70464015007,0.37670000000000003,0.37670000000000003,0.0,0.040649603586643934,0.025071628359716446,0.09273558855056763,0.011753213591873646,0.0001,0.0,0.0001,0.0001,9.930531,5.617883,19.548866,1.141014,0.4589999999999999,5.551115123125783e-17,0.45899999999999996,0.45899999999999996,,,,,,,,,,,,,,,,,,,,,1.6800474,1.3452848,3.4446092,-0.1735503,1.7463628298844711,1.3138052081608067,3.3715500831604004,-0.19674260914325714,0.2708138151185083,0.21103182636470125,0.7093463384923531,0.006497409689251535
132,607.0,0.0,1995.0,105.0,19.0,2508.0,0.5,0.5264,0.5264,0.0,2246.500235557556,,,,0.015556432358506653,0.006022600295655448,0.03178291767835617,0.006011882796883583,0.0001,0.0,0.0001,0.0001,4.7990465,2.4139974,9.279882,0.6268012,0.5264000000000001,1.1102230246251565e-16,0.5264,0.5264,,,,,,,,,,,,,,,,,,,,,1.6975772,1.3241489,3.42748,-0.08502675,1.7457586810071053,1.3066088552140185,3.3503289222717285,-0.18446119129657745,0.27523122108862286,0.17388023470505387,0.5526710585010193,0.006512170476741124
133,626.0,0.0,1995.0,105.0,19.0,2527.0,0.5,0.5423,0.5423,0.0,2256.9979498386383,,,,0.009988703868455358,0.004204888664764274,0.01862684264779091,0.004618932958692312,0.0001,0.0,0.0001,0.0001,4.5281267,2.2577572,8.346268,0.6964779,0.5423000000000001,1.1102230246251565e-16,0.5423,0.5423,,,,,,,,,,,,,,,,,,,,,1.6713749,1.3211516,3.3061988,-0.051226053,1.6869082324126947,1.3089362269494265,3.333251714706421,-0.18703901767730713,0.3147607266482484,0.20071279010636717,0.7571357094900272,0.09219795664839667
134,645.0,0.0,1995.0,105.0,19.0,2546.0,0.5,0.4206,0.4206,0.0,2267.786542415619,,,,0.007124948625763257,0.003184381405670845,0.016052942723035812,0.003576984629034996,0.0001,0.0,0.0001,0.0001,3.2205703,2.477042,8.174424,0.517944,0.42060000000000003,5.551115123125783e-17,0.4206,0.4206,,,,,,,,,,,,,,,,,,,,,1.6417946,1.3028177,3.2867653,-0.09865276,1.5765430004245122,1.2799984009105085,3.3106350898742676,-0.1800062209367752,0.30456293223135333,0.21762368570185434,0.7931305037798593,0.0126032145320135
135,664.0,0.0,1995.0,105.0,19.0,2565.0,0.5,0.5697,0.5697,0.0,2278.2030131816864,,,,0.006628946362373729,0.003040042295658731,0.014566255733370781,0.0026253811083734035,0.0001,0.0,0.0001,0.0001,3.5662897,1.6261288,6.977287,0.9529443,0.5696999999999999,1.1102230246251565e-16,0.5697,0.5697,,,,,,,,,,,,,,,,,,,,,1.6105227,1.2830147,3.2498312,-0.12691878,1.5891467552273792,1.2914438318828894,3.2896666526794434,-0.14611533284187317,0.2875083767859293,0.18212904533112195,0.6506069550638959,0.02161664235028401
136,683.0,0.0,1995.0,105.0,19.0,2584.0,0.5,0.3024,0.3024,1.0,2297.933547973633,0.32220000000000004,0.32220000000000004,0.0,0.027801593869096704,0.01176558302883696,0.06027436628937721,0.012212967500090599,0.0001,0.0,0.0001,0.0001,5.7186213,2.2950015,10.65016,2.8647475,0.30240000000000006,5.551115123125783e-17,0.3024,0.3024,,,,,,,,,,,,,,,,,,,,,1.393167,1.2874453,3.3158097,-0.13802034,1.4989460161034,1.274498887655886,3.2209548950195312,-0.18685846030712128,0.33524885573772384,0.20482502976030662,0.7598263185013896,0.06746322879833222
137,702.0,0.0,1995.0,105.0,19.0,2603.0,0.5,0.45520000000000005,0.45520000000000005,0.0,2307.3172991275787,,,,0.01767434464353654,0.008148255685533437,0.040343500673770905,0.007130899466574192,0.0001,0.0,0.0001,0.0001,5.619712,3.0822446,11.974702,1.4419178,0.4552,5.551115123125783e-17,0.45520000000000005,0.45520000000000005,,,,,,,,,,,,,,,,,,,,,1.377319,1.2538819,3.1663265,-0.10803178,1.3742327159113623,1.2597608907466384,3.1947903633117676,-0.17698894441127777,0.24004497386562704,0.17927047695448436,0.6812779212036757,0.0012895885610832768
138,721.0,0.0,1995.0,105.0,19.0,2622.0,0.5,0.48119999999999996,0.48119999999999996,0.0,2317.7106029987335,,,,0.015527156621424688,0.006126534057863483,0.02942165546119213,0.005890530999749899,0.0001,0.0,0.0001,0.0001,6.667845,2.6685307,11.528764,2.041901,0.48119999999999985,1.1102230246251565e-16,0.48119999999999996,0.48119999999999996,,,,,,,,,,,,,,,,,,,,,1.3802348,1.2589092,3.229449,-0.084768355,1.343742051855761,1.2468363256785744,3.1795735359191895,-0.13901695609092712,0.38992121340096675,0.24273320828779646,0.8898421585586789,0.048418868231499074
139,740.0,0.0,1995.0,105.0,19.0,2641.0,0.5,0.5696,0.5696,0.0,2328.324113845825,,,,0.005272070327514989,0.002495050170907529,0.01153482124209404,0.0015081459423527122,0.0001,0.0,0.0001,0.0001,2.7174292,1.6996647,6.680193,0.41480985,0.5695999999999999,1.1102230246251565e-16,0.5696,0.5696,,,,,,,,,,,,,,,,,,,,,1.3555558,1.2348639,3.1736696,-0.01814073,1.3958529833657487,1.245856420145357,3.1651527881622314,-0.12621363997459412,0.28647746183040573,0.16599258339614217,0.5297495469426179,0.012997426419911877
140,759.0,0.0,1995.0,105.0,19.0,2660.0,0.5,0.36829999999999996,0.36829999999999996,0.0,2339.251129388809,,,,0.005285528889443312,0.0022480150895827847,0.01132549624890089,0.001947999931871891,0.0001,0.0,0.0001,0.0001,3.1557865,1.6540174,6.406994,0.60843474,0.3682999999999999,5.551115123125783e-17,0.36829999999999996,0.36829999999999996,,,,,,,,,,,,,,,,,,,,,1.3174586,1.2213988,3.1111348,0.008367868,1.3838743822273765,1.2404195217068035,3.156266927719116,-0.09906167536973953,0.3471112856538455,0.22635653748521198,0.7688578120985343,0.006950871017794791
141,778.0,0.0,1995.0,105.0,19.0,2679.0,0.5,0.6827,0.6827,1.0,2358.976396560669,0.4039,0.4039,0.0,0.04134626862489515,0.01816356362705326,0.08717916905879974,0.011477477848529816,0.0001,0.0,0.0001,0.0001,8.3133135,3.680095,13.916578,0.6799542,0.6827000000000001,1.1102230246251565e-16,0.6827,0.6827,,,,,,,,,,,,,,,,,,,,,1.0666044,1.1152598,3.0498955,-0.18428208,1.1148202111177605,1.1177086235173899,3.0032148361206055,-0.034606531262397766,0.2996927909340047,0.14947966456253275,0.6511872283927587,0.07459766273842354
142,797.0,0.0,1995.0,105.0,19.0,2698.0,0.5,0.5015000000000001,0.5015000000000001,0.0,2369.323686361313,,,,0.030744001890222233,0.014412379863771238,0.054058123379945755,0.004960248246788979,0.0001,0.0,0.0001,0.0001,7.633933,3.2065394,15.967349,1.4068499,0.5015000000000001,0.0,0.5015000000000001,0.5015000000000001,,,,,,,,,,,,,,,,,,,,,1.1088748,1.1443218,3.1896954,-0.15811352,1.0899787098013924,1.1052899642075487,2.972111940383911,-0.051564544439315796,0.2704307565751119,0.1790190009212266,0.6147021557094461,0.05973771564451649
143,816.0,0.0,1995.0,105.0,19.0,2717.0,0.5,0.5545,0.5545,0.0,2380.211108446121,,,,0.02334853341906435,0.013620694444157715,0.05453362315893173,0.005284529644995928,0.0001,0.0,0.0001,0.0001,7.723622,3.7564251,13.84599,1.3296001,0.5545000000000001,1.1102230246251565e-16,0.5545,0.5545,,,,,,,,,,,,,,,,,,,,,1.0925957,1.0806038,3.1284032,-0.18909617,1.022629791499775,1.0661942450921917,2.961700201034546,-0.07078412920236588,0.2595578958112238,0.19103840346718143,0.812888158042486,0.009791517284209648
144,835.0,0.0,1995.0,105.0,19.0,2736.0,0.5,0.7038,0.7038,0.0,2390.8617763519287,,,,0.009587793792080548,0.004271423858908159,0.01772211864590645,0.004812573082745075,0.0001,0.0,0.0001,0.0001,4.4947534,1.7513397,7.473193,2.2269318,0.7037999999999999,1.1102230246251565e-16,0.7038,0.7038,,,,,,,,,,,,,,,,,,,,,1.0264047,1.0556972,2.8357122,-0.05397416,1.096717235997633,1.0858765370134715,2.9536490440368652,-0.08204265683889389,0.25872607390873253,0.17349737960863423,0.6600084005011783,0.044570790509518926
145,854.0,0.0,1995.0,105.0,19.0,2755.0,0.5,0.4078000000000001,0.4078000000000001,0.0,2401.6602354049683,,,,0.013137314649712708,0.0074886607241691746,0.02835824340581894,0.0028048637323081493,0.0001,0.0,0.0001,0.0001,6.174977,2.8247964,10.832104,1.288311,0.4078000000000001,0.0,0.4078000000000001,0.4078000000000001,,,,,,,,,,,,,,,,,,,,,1.015509,1.0632358,2.9742827,-0.12740622,1.0152445595397661,1.037307585383122,2.936312437057495,-0.08850603550672531,0.3914936331571625,0.2615658786488167,0.9357066770153968,0.01750017910759595
146,873.0,0.0,1995.0,105.0,19.0,2774.0,0.5,0.5865,0.5865,1.0,2422.3680713176727,0.3103,0.3103,0.0,0.07883314643469122,0.049355603183139,0.23069757223129272,0.024046875536441803,0.0001,0.0,0.0001,0.0001,15.102936,6.4381423,30.997955,6.7683387,0.5865000000000001,1.1102230246251565e-16,0.5865,0.5865,,,,,,,,,,,,,,,,,,,,,0.75909036,0.99350625,2.8411984,-0.35654682,0.7420724100865663,0.9702975995072527,2.803446054458618,-0.19110947847366333,0.31354063321460074,0.2268843380732484,0.8132915530078281,0.02022729010736503
147,892.0,0.0,1995.0,105.0,19.0,2793.0,0.5,0.5352,0.5352,0.0,2433.2890198230743,,,,0.02966586510754294,0.01835892020733372,0.0708746537566185,0.006454305723309517,0.0001,0.0,0.0001,0.0001,7.0602965,3.307638,14.524737,2.0975018,0.5352,0.0,0.5352,0.5352,,,,,,,,,,,,,,,,,,,,,0.7313802,0.97185457,2.7777138,-0.1643617,0.7085084981430483,0.9246338663346562,2.7601585388183594,-0.20620746910572052,0.3107160355123178,0.20409457615697257,0.746475571957795,0.037676680841000725
148,911.0,0.0,1995.0,105.0,19.0,2812.0,0.5,0.32820000000000005,0.32820000000000005,0.0,2445.1382818222046,,,,0.00996531080454588,0.005184419551375901,0.02820642478764057,0.004954577423632145,0.0001,0.0,0.0001,0.0001,3.0058625,1.0871611,5.270834,1.1958784,0.3282,5.551115123125783e-17,0.32820000000000005,0.32820000000000005,,,,,,,,,,,,,,,,,,,,,0.7187563,0.9580929,2.6541734,-0.16872133,0.6669865423808586,0.9119610015231201,2.728919506072998,-0.21008625626564026,0.23762686235298916,0.18685620465426708,0.7228463788079504,0.006904517884573409
